City ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Matay,EG,2021-05-25 14:14:41,28.419,30.7792,97.54,12,0,18.05
295,Sokoni,TZ,2021-05-25 15:15:36,-6.4333,39.55,78.98,63,58,18.28
296,Vestmanna,FO,2021-05-25 15:15:36,62.1564,-7.1664,49.12,76,90,10.2
297,Shubarshi,KZ,2021-05-25 15:15:37,48.5872,57.1869,84.04,27,70,7.43
298,Senador Jose Porfirio,BR,2021-05-25 15:15:37,-2.5908,-51.9542,84.92,67,44,4.27
299,Codajas,BR,2021-05-25 15:15:37,-3.8367,-62.0569,88.99,57,65,4.36
300,Cobija,BO,2021-05-25 15:15:38,-11.0267,-68.7692,79.88,52,92,2.33
301,Linhares,BR,2021-05-25 15:15:38,-19.3911,-40.0722,79.27,61,93,9.57
302,At-Bashi,KG,2021-05-25 15:15:38,41.1702,75.8106,60.82,39,100,6.53
303,Mugumu,TZ,2021-05-25 15:15:39,-1.85,34.7,68.43,80,97,2.19
304,Lavrentiya,RU,2021-05-25 14:14:58,65.5833,-171.0,35.33,71,85,11.65
305,Tarakan,ID,2021-05-25 15:15:39,3.3,117.6333,81.07,76,56,0.65
306,Klaksvik,FO,2021-05-25 14:14:30,62.2266,-6.589,50.92,96,98,15.14
307,Lasa,IT,2021-05-25 14:14:07,46.6166,10.7002,54.34,64,65,5.97
308,Blue Springs,US,2021-05-25 15:15:39,39.0169,-94.2816,72.9,82,75,1.99
309,Northam,GB,2021-05-25 15:15:40,51.0333,-4.2167,51.57,92,100,4.81
310,Norman Wells,CA,2021-05-25 14:14:26,65.282,-126.8329,41.04,56,20,8.05
311,Abu Kamal,SY,2021-05-25 15:15:40,34.4506,40.9171,92.84,14,1,17.16
312,Rio Gallegos,AR,2021-05-25 15:15:40,-51.6226,-69.2181,37.45,60,20,29.93
313,Esna,EG,2021-05-25 15:15:41,25.2934,32.554,101.48,6,0,8.93
314,Dubai,AE,2021-05-25 15:15:41,25.2582,55.3047,104.29,24,0,12.66
315,Gamba,GA,2021-05-25 15:15:14,-2.65,10.0,82.42,77,81,10.51
316,Inhambane,MZ,2021-05-25 14:14:03,-23.865,35.3833,73.38,60,40,4.61
317,Hambantota,LK,2021-05-25 15:15:42,6.1241,81.1185,82.74,78,40,25.34
318,Souillac,MU,2021-05-25 14:14:21,-20.5167,57.5167,74.35,83,75,8.68
319,Soe,ID,2021-05-25 15:15:42,-9.8607,124.284,63.66,93,29,4.76
320,Powell River,CA,2021-05-25 14:14:07,49.8496,-124.5361,55.99,94,90,6.91
321,Bethanien,NA,2021-05-25 15:15:43,-26.502,17.1583,78.28,20,57,14.81
322,Guerrero Negro,MX,2021-05-25 15:15:43,27.9769,-114.0611,65.05,69,40,8.43
323,Uravakonda,IN,2021-05-25 15:15:43,14.95,77.2667,89.96,37,100,14.25
324,Pisco,PE,2021-05-25 14:14:59,-13.7,-76.2167,68.05,77,21,2.3
325,Alta Floresta,BR,2021-05-25 15:15:44,-9.8756,-56.0861,83.82,56,71,5.59
326,Mayo,US,2021-05-25 14:14:38,38.8876,-76.5119,67.12,79,99,5.99
327,Jaciara,BR,2021-05-25 15:15:46,-15.9653,-54.9683,85.75,47,21,3.18
328,Excelsior Springs,US,2021-05-25 15:15:44,39.3392,-94.2261,73.38,80,90,6.91
329,Oparino,RU,2021-05-25 15:15:44,59.8518,48.2783,57.85,56,99,7.7
330,Moscow,RU,2021-05-25 15:15:24,55.7522,37.6156,69.98,36,49,5.99
331,Kilindoni,TZ,2021-05-25 15:15:45,-7.9139,39.6668,78.64,61,100,15.79
332,Istanbul,TR,2021-05-25 15:15:13,41.0351,28.9833,71.76,49,0,15.19
333,Luanda,AO,2021-05-25 15:15:45,-8.8368,13.2343,93.2,36,0,9.22
334,Sainte-Maxime,FR,2021-05-25 15:15:45,43.3,6.6333,77.34,36,1,20.76
335,Nara,JP,2021-05-25 14:14:39,34.6851,135.8049,67.28,70,98,2.37
336,Namibe,AO,2021-05-25 14:14:22,-15.1961,12.1522,81.23,69,20,13.8
337,Hokitika,NZ,2021-05-25 15:15:09,-42.7167,170.9667,42.31,64,0,4.72
338,Lodwar,KE,2021-05-25 15:15:46,3.1191,35.5973,90.7,36,22,9.48
339,Namatanai,PG,2021-05-25 15:15:46,-3.6667,152.4333,78.08,89,100,6.85
340,Mahina,PF,2021-05-25 15:15:47,-17.5065,-149.489,74.97,78,0,6.4
341,Nelson Bay,AU,2021-05-25 15:15:47,-32.7167,152.15,57.69,90,8,12.64
342,Ibra,OM,2021-05-25 15:15:47,22.6906,58.5334,102.18,12,64,7.76
343,Gravdal,NO,2021-05-25 15:15:10,68.1214,13.5031,46.29,61,20,24.16
344,San Andres,CO,2021-05-25 15:15:48,12.5847,-81.7006,86.02,70,40,19.57
345,Bani Walid,LY,2021-05-25 15:15:48,31.7566,13.9942,89.67,25,20,19.08
346,Toropets,RU,2021-05-25 15:15:48,56.4978,31.6353,61.72,55,100,2.55
347,Sechura,PE,2021-05-25 15:15:00,-5.5569,-80.8222,73.72,71,38,6.49
348,Chumikan,RU,2021-05-25 15:15:49,54.7183,135.315,31.75,88,100,6.64
349,Humaita,BR,2021-05-25 15:15:49,-7.5061,-63.0208,86.27,62,63,4.81
350,Vaitape,PF,2021-05-25 15:15:35,-16.5167,-151.75,80.56,70,33,7.92
351,Buala,SB,2021-05-25 14:14:24,-8.145,159.5921,79.45,86,95,11.86
352,Rundu,NA,2021-05-25 15:15:50,-17.9333,19.7667,77.04,24,0,5.08
353,Nangwa,TZ,2021-05-25 15:15:50,-4.4667,35.45,64.76,58,99,4.14
354,Mandalgovi,MN,2021-05-25 15:15:50,45.7625,106.2708,48.92,47,100,18.79
355,Zyryanka,RU,2021-05-25 15:15:51,65.75,150.85,47.21,52,73,7.29
356,Banjar,ID,2021-05-25 15:15:29,-8.19,114.9675,82.26,90,52,2.98
357,Starosubkhangulovo,RU,2021-05-25 15:15:51,53.1031,57.4423,77.22,45,14,3.67
358,Acari,PE,2021-05-25 15:15:51,-15.4311,-74.6158,76.71,47,52,7.72
359,Torata,PE,2021-05-25 15:15:52,-17.0769,-70.8433,68.27,25,53,5.77
360,Lorengau,PG,2021-05-25 15:15:52,-2.0226,147.2712,79.16,88,100,6.29
361,Verkhnevilyuysk,RU,2021-05-25 15:15:52,63.4453,120.3167,43.99,94,100,3.89
362,Cururupu,BR,2021-05-25 15:15:53,-1.8283,-44.8683,89.13,52,17,8.43
363,Manyoni,TZ,2021-05-25 15:15:53,-5.7467,34.8382,73.67,44,100,4.43
364,Sartana,UA,2021-05-25 15:15:53,47.1744,37.6927,66.85,100,75,5.17
365,Grindavik,IS,2021-05-25 14:14:28,63.8424,-22.4338,54.55,62,40,25.86
366,Bisho,ZA,2021-05-25 15:15:54,-32.8472,27.4422,63.23,61,100,2.91
367,Pacific Grove,US,2021-05-25 14:14:31,36.6177,-121.9166,59.94,93,16,1.01
368,Jumla,NP,2021-05-25 15:15:54,29.2747,82.1838,57.96,82,55,3.76
369,Jega,NG,2021-05-25 15:15:54,12.2175,4.3792,105.75,17,87,3.83
370,Araouane,ML,2021-05-25 15:15:55,18.9048,-3.5265,111.02,9,64,8.48
371,Jardim,BR,2021-05-25 15:15:05,-21.4803,-56.1381,81.45,24,100,4.63
372,Qaqortoq,GL,2021-05-25 15:15:55,60.7167,-46.0333,37.9,60,99,4.59
373,Menongue,AO,2021-05-25 15:15:55,-14.6585,17.691,77.04,25,10,5.61
374,Liloy,PH,2021-05-25 15:15:56,8.1144,122.6594,80.22,83,100,1.99
375,Huescar,ES,2021-05-25 15:15:56,37.811,-2.5412,76.95,34,100,11.54
376,Cooma,AU,2021-05-25 15:15:56,-36.2333,149.1333,47.97,81,75,15.66
377,Varnamo,SE,2021-05-25 15:15:56,57.186,14.04,54.48,85,100,1.01
378,Simpang,ID,2021-05-25 15:15:57,-1.2667,104.0833,76.24,92,83,1.83
379,Turukhansk,RU,2021-05-25 15:15:57,65.8167,87.9833,30.96,70,62,18.37
380,Caravelas,BR,2021-05-25 15:15:57,-17.7125,-39.2481,80.76,68,52,5.44
381,Middlebury,US,2021-05-25 15:15:58,44.0153,-73.1673,72.3,69,90,14.0
382,Lalgudi,IN,2021-05-25 15:15:58,10.8667,78.8333,84.52,74,40,14.27
383,Beloha,MG,2021-05-25 15:15:21,-25.1667,45.05,67.62,74,6,11.5
384,Catuday,PH,2021-05-25 15:15:58,16.2923,119.8062,82.04,75,0,3.18
385,Padang,ID,2021-05-25 14:14:09,-0.9492,100.3543,80.65,89,95,4.65
386,Srednekolymsk,RU,2021-05-25 14:14:50,67.45,153.6833,44.29,75,88,12.21
387,Paamiut,GL,2021-05-25 15:15:06,61.994,-49.6678,30.4,76,100,4.18
388,Kandrian,PG,2021-05-25 15:15:59,-6.2167,149.55,78.48,88,87,14.54
389,Kloulklubed,PW,2021-05-25 15:15:59,7.0419,134.2556,77.5,82,76,5.95
390,Nuevitas,CU,2021-05-25 15:15:00,21.5453,-77.2644,83.64,74,58,13.58
391,Abnub,EG,2021-05-25 15:15:00,27.2696,31.1511,98.44,7,0,13.0
392,Leningradskiy,RU,2021-05-25 14:14:43,69.3833,178.4167,27.95,92,95,7.27
393,Rio Grande,BR,2021-05-25 15:15:00,-32.035,-52.0986,66.31,51,0,16.58
394,Bahia Blanca,AR,2021-05-25 15:15:15,-38.7196,-62.2724,54.19,38,0,11.79
395,Birao,CF,2021-05-25 15:15:01,10.2849,22.7882,99.55,19,89,2.13
396,Pleasanton,US,2021-05-25 15:15:03,37.6624,-121.8747,63.63,86,90,1.01
397,Tiksi,RU,2021-05-25 14:14:14,71.6872,128.8694,26.73,89,10,2.44
398,Rahuri,IN,2021-05-25 15:15:01,19.3833,74.65,89.92,42,100,18.05
399,Morant Bay,JM,2021-05-25 15:15:02,17.8815,-76.4093,89.22,70,31,12.28
400,Mount Isa,AU,2021-05-25 14:14:16,-20.7333,139.5,65.97,55,75,0.0
401,Katobu,ID,2021-05-25 15:15:02,-4.9408,122.5276,75.22,95,21,4.9
402,Spring Valley,US,2021-05-25 15:15:02,36.108,-115.245,79.3,19,1,1.99
403,Petatlan,MX,2021-05-25 15:15:03,17.5167,-101.2667,84.0,27,76,3.33
404,Jalu,LY,2021-05-25 15:15:03,29.0331,21.5482,98.91,7,0,9.4
405,Tashtagol,RU,2021-05-25 15:15:04,52.7657,87.8894,58.41,92,100,6.46
406,La Sarre,CA,2021-05-25 15:15:04,48.8002,-79.1996,60.12,98,100,10.45
407,Fare,PF,2021-05-25 15:15:04,-16.7,-151.0167,80.35,71,32,7.58
408,Oregon City,US,2021-05-25 15:15:05,45.3573,-122.6068,58.17,94,90,3.0
409,Shingu,JP,2021-05-25 15:15:05,33.7333,135.9833,64.9,83,78,4.41
410,Yumen,CN,2021-05-25 15:15:05,40.2833,97.2,68.07,16,93,12.71
411,Kondagaon,IN,2021-05-25 15:15:06,19.6,81.6667,78.84,32,100,3.22
412,Vao,NC,2021-05-25 14:14:45,-22.6667,167.4833,71.22,61,33,21.18
413,Maningrida,AU,2021-05-25 15:15:06,-12.0667,134.2667,74.37,77,83,12.17
414,Bac Lieu,VN,2021-05-25 15:15:06,9.285,105.7244,80.92,80,100,5.73
415,Langsa,ID,2021-05-25 14:14:39,4.4683,97.9683,76.44,93,84,2.64
416,Gari,RU,2021-05-25 15:15:07,59.4307,62.3497,59.16,69,100,4.47
417,Vidisha,IN,2021-05-25 15:15:07,23.5333,77.8167,94.33,14,99,6.69
418,Bouca,CF,2021-05-25 15:15:07,6.5105,18.2733,94.35,33,66,1.72
419,Maniitsoq,GL,2021-05-25 15:15:08,65.4167,-52.9,28.27,77,99,2.44
420,Vershino-Darasunskiy,RU,2021-05-25 15:15:08,52.35,115.5167,35.73,88,100,2.89
421,Vidim,RU,2021-05-25 15:15:08,56.4088,103.1106,41.23,90,100,3.0
422,Qui Nhon,VN,2021-05-25 15:15:09,13.7667,109.2333,79.09,89,33,7.25
423,Houston,US,2021-05-25 14:14:28,29.7633,-95.3633,82.54,85,75,5.99
424,Berlevag,NO,2021-05-25 15:15:09,70.8578,29.0864,39.15,56,75,4.61
425,Kerema,PG,2021-05-25 15:15:09,-7.9631,145.7785,78.01,86,100,10.74
426,Beidao,CN,2021-05-25 15:15:10,34.5686,105.8933,55.27,87,70,3.87
427,San Quintin,MX,2021-05-25 15:15:10,30.4833,-115.95,65.07,69,37,4.88
428,Beian,NO,2021-05-25 15:15:10,63.6559,9.5683,68.09,32,40,6.91
429,Qeshm,IR,2021-05-25 15:15:10,26.9581,56.2719,100.27,46,0,16.26
430,Oxford,GB,2021-05-25 15:15:07,51.7522,-1.256,60.75,55,40,1.01
431,Tazmalt,DZ,2021-05-25 15:15:11,36.3868,4.3989,84.63,24,100,5.5
432,Adrar,MR,2021-05-25 14:14:21,20.5022,-10.0711,104.43,10,79,16.8
433,Kokopo,PG,2021-05-25 15:15:11,-4.352,152.2633,75.02,94,100,7.23
434,Cabedelo,BR,2021-05-25 15:15:12,-6.9811,-34.8339,84.87,63,39,10.71
435,Port Lincoln,AU,2021-05-25 15:15:12,-34.7333,135.8667,56.7,56,86,16.49
436,Lakatoro,VU,2021-05-25 15:15:12,-16.0999,167.4164,71.31,64,100,6.17
437,Cumberland,US,2021-05-25 15:15:12,35.0502,-78.8664,75.63,86,90,0.0
438,Itarema,BR,2021-05-25 15:15:10,-2.9248,-39.9167,85.62,59,25,13.73
439,Buta,CD,2021-05-25 14:14:50,2.7858,24.73,87.46,49,98,3.13
440,San Pedro,PH,2021-05-25 15:15:13,14.35,121.0167,85.32,75,7,5.7
441,Anadyr,RU,2021-05-25 14:14:50,64.75,177.4833,43.3,65,0,18.07
442,Constitucion,CL,2021-05-25 14:14:39,-35.3333,-72.4167,59.63,62,38,5.53
443,Sinnamary,GF,2021-05-25 14:14:28,5.3833,-52.95,80.22,90,100,9.91
444,Griffith,US,2021-05-25 15:15:14,41.5284,-87.4237,82.6,55,1,3.0
445,Cidreira,BR,2021-05-25 14:14:06,-30.1811,-50.2056,64.15,47,0,13.22
446,Katherine,AU,2021-05-25 15:15:14,-14.4667,132.2667,77.32,53,66,7.29
447,Edd,ER,2021-05-25 15:15:14,13.9297,41.6925,94.01,48,0,13.42
448,Altay,CN,2021-05-25 15:15:15,47.8667,88.1167,66.67,24,7,8.34
449,Sanming,CN,2021-05-25 15:15:20,26.2486,117.6186,73.99,96,100,1.79
450,Lagoa,PT,2021-05-25 14:14:27,39.05,-27.9833,64.04,84,100,17.6
451,Lompoc,US,2021-05-25 14:14:54,34.6391,-120.4579,80.13,76,88,20.0
452,Saint Anthony,US,2021-05-25 15:15:15,45.0205,-93.218,75.83,82,75,3.0
453,Moranbah,AU,2021-05-25 15:15:16,-22.0016,148.0466,60.84,89,44,9.71
454,Launceston,AU,2021-05-25 15:15:16,-41.45,147.1667,51.8,95,75,3.0
455,Nefteyugansk,RU,2021-05-25 15:15:05,61.0998,72.6035,48.45,78,100,6.29
456,Neiafu,TO,2021-05-25 15:15:16,-18.65,-173.9833,70.48,94,90,5.75
457,Biltine,TD,2021-05-25 15:15:17,14.5333,20.9167,102.51,5,0,12.46
458,Tougan,BF,2021-05-25 15:15:17,13.0667,-3.0667,104.11,21,99,2.68
459,Homer,US,2021-05-25 14:14:29,59.6425,-151.5483,50.32,63,0,1.19
460,Zaliztsi,UA,2021-05-25 15:15:17,49.7919,25.373,68.49,76,23,16.37
461,Makakilo City,US,2021-05-25 15:15:18,21.3469,-158.0858,73.29,82,1,4.61
462,Te Anau,NZ,2021-05-25 15:15:29,-45.4167,167.7167,35.33,78,97,1.23
463,Haines Junction,CA,2021-05-25 15:15:18,60.7522,-137.5108,42.82,86,100,3.2
464,Skive,DK,2021-05-25 15:15:19,56.5667,9.0333,56.05,96,100,1.99
465,Walvis Bay,NA,2021-05-25 14:14:47,-22.9575,14.5053,83.35,30,70,9.53
466,Igrim,RU,2021-05-25 15:15:19,63.1906,64.4162,56.19,66,99,2.82
467,Manicore,BR,2021-05-25 15:15:19,-5.8092,-61.3003,89.11,60,65,3.65
468,Talara,PE,2021-05-25 15:15:20,-4.5772,-81.2719,75.96,69,0,13.8
469,Barra Do Corda,BR,2021-05-25 15:15:20,-5.5,-45.25,90.18,52,65,4.03
470,Arlit,NE,2021-05-25 15:15:20,18.7369,7.3853,109.24,4,0,21.81
471,Ballina,AU,2021-05-25 15:15:21,-28.8667,153.5667,54.95,99,3,3.27
472,La Tuque,CA,2021-05-25 15:15:21,47.4334,-72.7824,57.85,82,100,8.88
473,Codrington,AU,2021-05-25 14:14:35,-38.2667,141.9667,53.04,83,63,25.61
474,Limpapa,PH,2021-05-25 15:15:21,7.1197,121.9106,78.84,81,100,2.3
475,Aksu,CN,2021-05-25 15:15:22,41.1231,80.2644,77.05,11,100,8.23
476,Kinablangan,PH,2021-05-25 15:15:22,7.6947,126.5503,77.4,79,100,4.59
477,Vila Franca Do Campo,PT,2021-05-25 15:15:31,37.7167,-25.4333,68.41,65,100,13.8
478,Copiapo,CL,2021-05-25 14:14:24,-27.3667,-70.3333,49.69,10,3,1.39
479,Kungurtug,RU,2021-05-25 15:15:22,50.5994,97.5228,43.47,83,100,3.47
480,Marinette,US,2021-05-25 15:15:37,45.1,-87.6307,77.05,73,40,13.8
481,Piro,IN,2021-05-25 15:15:23,25.3333,84.4167,79.3,79,100,11.79
482,Lillooet,CA,2021-05-25 15:15:23,50.6856,-121.942,57.92,91,100,2.89
483,Dolores,AR,2021-05-25 15:15:23,-36.3132,-57.6792,57.56,47,0,16.44
484,Olimpia,BR,2021-05-25 15:15:24,-20.7372,-48.9147,79.65,16,86,2.53
485,Sao Felix Do Xingu,BR,2021-05-25 15:15:07,-6.6447,-51.995,91.17,39,49,5.1
486,Veraval,IN,2021-05-25 14:14:40,20.9,70.3667,83.62,83,32,17.94
487,Temiscaming,CA,2021-05-25 15:15:24,46.7212,-79.0971,69.12,71,100,14.29
488,North Bend,US,2021-05-25 14:14:13,43.4065,-124.2243,54.86,91,90,8.05
489,Mineral Wells,US,2021-05-25 15:15:25,32.8085,-98.1128,71.85,100,90,9.22
490,Suihua,CN,2021-05-25 15:15:25,46.6406,126.9969,51.66,29,90,5.06
491,Priiskovyy,RU,2021-05-25 15:15:25,51.9333,116.6333,39.56,82,97,4.32
492,Pyay,MM,2021-05-25 15:15:26,18.8167,95.2167,81.07,76,100,9.6
493,Nemuro,JP,2021-05-25 15:15:26,43.3236,145.575,44.65,98,100,6.6
494,Miri,MY,2021-05-25 14:14:40,4.4148,114.0089,78.94,94,20,4.09
495,Feldkirchen,DE,2021-05-25 15:15:26,48.148,11.7434,59.65,47,99,11.99
496,Nome,US,2021-05-25 14:14:15,64.5011,-165.4064,52.16,48,16,8.79
497,Kota Kinabalu,MY,2021-05-25 14:14:16,5.9749,116.0724,80.58,83,20,5.75
498,Soc Trang,VN,2021-05-25 15:15:27,9.6033,105.98,75.16,89,100,4.16
499,Ostrovnoy,RU,2021-05-25 14:14:02,68.0531,39.5131,36.72,65,54,6.02
500,Roswell,US,2021-05-25 15:15:16,34.0232,-84.3616,87.84,56,1,0.81
501,Talant,FR,2021-05-25 15:15:27,47.3369,5.0089,61.41,41,0,14.97
502,Asosa,ET,2021-05-25 15:15:28,10.0667,34.5333,76.51,51,89,2.98
503,Havelock,US,2021-05-25 15:15:28,34.8791,-76.9013,82.06,82,59,4.0
504,Union City,US,2021-05-25 15:15:38,37.5958,-122.0192,63.61,86,75,1.01
505,Bontang,ID,2021-05-25 15:15:28,0.1333,117.5,81.03,82,97,5.12
506,Almeirim,BR,2021-05-25 15:15:29,-1.5233,-52.5817,84.56,71,93,5.48
507,Waddan,LY,2021-05-25 15:15:29,29.1614,16.139,106.05,7,1,10.02
508,Yaan,NG,2021-05-25 15:15:29,7.3833,8.5667,98.94,31,79,5.68
509,Bad Salzungen,DE,2021-05-25 15:15:29,50.8167,10.2333,52.47,91,100,17.18
510,Iqaluit,CA,2021-05-25 14:14:53,63.7506,-68.5145,26.33,86,90,20.0
511,Praia Da Vitoria,PT,2021-05-25 15:15:30,38.7333,-27.0667,68.76,85,99,24.07
512,Acajutla,SV,2021-05-25 15:15:30,13.5928,-89.8275,88.81,61,100,2.39
513,Ilulissat,GL,2021-05-25 14:14:17,69.2167,-51.1,43.79,55,98,15.52
514,Auray,FR,2021-05-25 15:15:31,47.6703,-2.9918,58.89,75,71,20.27
515,Erzin,TR,2021-05-25 15:15:31,36.9559,36.2,88.32,51,3,9.26
516,Gobabis,NA,2021-05-25 15:15:31,-22.45,18.9667,71.83,23,82,0.69
517,Nhulunbuy,AU,2021-05-25 15:15:31,-12.2333,136.7667,77.61,69,40,10.36
518,Coquimbo,CL,2021-05-25 14:14:19,-29.9533,-71.3436,55.13,76,0,4.0
519,Atbasar,KZ,2021-05-25 15:15:32,51.8,68.3333,85.08,25,11,3.69
520,Atambua,ID,2021-05-25 15:15:32,-9.1061,124.8925,70.7,87,30,5.28
521,Sakakah,SA,2021-05-25 15:15:32,29.9697,40.2064,91.62,12,0,13.11
522,Tura,IN,2021-05-25 14:14:21,25.5198,90.2201,73.56,98,92,1.16
523,Piacabucu,BR,2021-05-25 15:15:33,-10.4056,-36.4344,83.48,57,9,8.43
524,Banda Aceh,ID,2021-05-25 15:15:33,5.5577,95.3222,82.18,76,99,5.82
525,Muros,ES,2021-05-25 15:15:33,42.7762,-9.0603,71.24,51,100,15.84
526,San Angelo,US,2021-05-25 15:15:02,31.4638,-100.437,76.95,77,90,1.99
527,Gold Coast,AU,2021-05-25 15:15:34,-28.0,153.4333,57.99,93,12,4.7
528,Liwale,TZ,2021-05-25 15:15:34,-9.7667,37.9333,69.44,62,6,4.88
529,Dawlatabad,AF,2021-05-25 15:15:34,36.4141,64.9053,89.42,9,12,2.37
530,Okhotsk,RU,2021-05-25 15:15:35,59.3833,143.3,41.77,60,98,5.03
531,Ushumun,RU,2021-05-25 15:15:35,52.7833,126.5333,43.72,88,100,7.58
532,Malpe,IN,2021-05-25 15:15:35,13.35,74.7167,76.3,82,100,6.42
533,Elk Point,US,2021-05-25 15:15:36,42.6833,-96.6836,75.18,55,20,11.99
534,Dosso,NE,2021-05-25 15:15:36,13.049,3.1937,107.11,14,64,2.37
535,Mount Gambier,AU,2021-05-25 14:14:37,-37.8333,140.7667,53.51,82,75,20.71
536,Cap-Aux-Meules,CA,2021-05-25 15:15:36,47.3821,-61.8597,46.27,88,91,28.41
537,Sembabule,UG,2021-05-25 15:15:37,-0.0772,31.4567,70.99,79,38,8.05
538,Tynda,RU,2021-05-25 15:15:37,55.1667,124.7167,36.73,99,100,3.2
539,Suluktu,KG,2021-05-25 15:15:37,39.9337,69.57,72.88,41,86,6.91
540,Poum,NC,2021-05-25 14:14:09,-20.2333,164.0167,73.58,62,13,19.73
541,Bela Palanka,RS,2021-05-25 15:15:38,43.2183,22.3111,86.59,61,23,1.16
542,Maumere,ID,2021-05-25 15:15:38,-8.6199,122.2111,77.85,78,13,4.56
543,Bad Driburg,DE,2021-05-25 15:15:38,51.7333,9.0167,52.68,89,94,17.27
544,Jablah,SY,2021-05-25 15:15:39,35.3614,35.9256,79.09,53,0,4.61
545,Gizo,SB,2021-05-25 15:15:39,-8.103,156.8419,81.63,80,99,22.75
546,Olga,RU,2021-05-25 15:15:39,43.7444,135.2892,46.85,81,99,5.99
547,Tommot,RU,2021-05-25 15:15:40,58.9564,126.2925,43.45,94,100,2.64
548,The Valley,AI,2021-05-25 14:14:08,18.217,-63.0578,84.81,70,40,14.97
549,Nicolas Bravo,MX,2021-05-25 15:15:40,18.45,-88.9167,87.96,60,75,6.82
550,Taoudenni,ML,2021-05-25 14:14:05,22.6783,-3.9836,112.78,8,22,3.13
551,Granadilla De Abona,ES,2021-05-25 14:14:37,28.1188,-16.576,72.18,53,20,25.32
552,Mushie,CD,2021-05-25 15:15:40,-3.0167,16.9,89.92,44,98,4.99
553,Marsh Harbour,BS,2021-05-25 15:15:29,26.5412,-77.0636,76.06,66,1,13.67
554,Rudnya,RU,2021-05-25 15:15:41,54.947,31.0934,62.89,69,100,6.82
555,Anupgarh,IN,2021-05-25 15:15:41,29.1911,73.2086,100.9,13,0,7.02
